10	5	3	32217.2
10	6	3	33873.2
10	7	3	38093.7
10	8	3	40934
10	9	3	43186.5
10	10	3	45341
10	11	3	45980.5
10	12	3	46024.7
10	13	3	45883.4
10	14	3	45824.1
10	15	3	46133
10	16	3	46568.6
10	17	3	47369.2
10	18	3	49736.9
10	19	3	51592.7
10	20	3	50710.2
10	21	3	46709.2
10	22	3	42171.7
10	23	3	38837.5
11	0	4	33694.1
11	1	4	33649.5
11	2	4	33295.8
11	3	4	32175.1
11	4	4	31514.2
11	5	4	32261.2
11	6	4	35219.4
11	7	4	37550.7
11	8	4	39315.2
11	9	4	43445.2
11	10	4	46230
11	11	4	46680
11	12	4	46430.4
11	13	4	46219.5
11	14	4	46192.4
11	15	4	46286.4
11	16	4	46558
11	17	4	47542.5
11	18	4	49727.3
11	19	4	50934.5
11	20	4	49642.3
11	21	4	44898.8
11	22	4	40510.7
11	23	4	38937.6
12	0	5	32878.2
12	1	5	33640.5
12	2	5	34348.1
12	3	5	33677.6
12	4	5	31824.5
12	5	5	31567
12	6	5	34286.1
12	7	5	38017.5
12	8	5	39814.5
12	9	5	42538.7
12	10	5	45718.9
12	11	5	46565.2
12	12	5	46236.2
12	13	5	45806.2
12	14	5	45552
12	15	5	45684.9
12	16	5	46341
12	17	5	47658.9
12	18	5	49785.5
12	19	5	50928.6
12	20	5	50221.4
12	21	5	46586.9
12	22	5	41255.9
12	23	5	38626
13	0	6	33643.3
13	1	6	33642.2
13	2	6	33528.4
13	3	6	32814
13	4	6	31858.2
13	5	6	32092.8
13	6	6	34756
13	7	6	38529.6
13	8	6	39996.2
13	9	6	42249.4
13	10	6	45511.7
13	11	6	46406.2
13	12	6	45776.1
13	13	6	45119.5
13	14	6	44907.5
13	15	6	44784.6
13	16	6	44842.3
13	17	6	45790.9
13	18	6	48303
13	19	6	49621.5
13	20	6	47930.1
13	21	6	42322.6
13	22	6	39114.4
13	23	6	38528.2
14	0	7	33151.8
14	1	7	33132.9
14	2	7	32966
14	3	7	32053.7
14	4	7	30902.9
14	5	7	30669.8
14	6	7	30940.6
14	7	7	31550.4
14	8	7	32414.9
14	9	7	35502.3
14	10	7	39272.9
14	11	7	40379.9
14	12	7	40377
14	13	7	39806
14	14	7	39545.9
14	15	7	39547.8
14	16	7	40293.7
14	17	7	43575.2
14	18	7	44916
14	19	7	44861.6
14	20	7	43050
14	21	7	38351.1
14	22	7	36850.8
14	23	7	36700.5
15	0	1	32018.3
15	1	1	31959.1
15	2	1	31689.8
15	3	1	31034.7
15	4	1	30368.2
15	5	1	29770.7
15	6	1	29161.2
15	7	1	28859.4
15	8	1	29348.8
15	9	1	31864.8
15	10	1	35394.5
15	11	1	37473.1
15	12	1	39149.4
15	13	1	39865.1
15	14	1	39945.5
15	15	1	40061.5
15	16	1	40603.3
15	17	1	41923.6
15	18	1	44510.6
15	19	1	45949.7
15	20	1	44891.8
15	21	1	40493.4
15	22	1	37226.3
15	23	1	36504.1
16	0	2	31660.9
16	1	2	31641.2
16	2	2	31539.3
16	3	2	31210.2
16	4	2	30671.4
16	5	2	30393.5
16	6	2	32073.6
16	7	2	36492.4
16	8	2	39646.2
16	9	2	42581.2
16	10	2	46055.2
16	11	2	47102.1
16	12	2	46699.8
16	13	2	45953.8
16	14	2	45852.7
16	15	2	46417.9
16	16	2	47486.4
16	17	2	48156.4
16	18	2	49398.4
16	19	2	51015.4
16	20	2	50759
16	21	2	47225.3
16	22	2	42079.8
16	23	2	40037.8
17	0	3	34038
17	1	3	33991
17	2	3	33773.6
17	3	3	33220.2
17	4	3	32540.7
17	5	3	32207.9
17	6	3	33833.6
17	7	3	38042.1
17	8	3	40894.2
17	9	3	43121
17	10	3	45310.6
17	11	3	45975.3
17	12	3	46016
17	13	3	45871.6
17	14	3	45788.9
17	15	3	46055.6
17	16	3	46526.5
17	17	3	47407.3
17	18	3	49852.6
17	19	3	51595.3
17	20	3	50541
17	21	3	46461.5
17	22	3	42070.7
17	23	3	38798.2
18	0	4	33688.3
18	1	4	33645
18	2	4	33289.4
18	3	4	32168.2
18	4	4	31516.1
18	5	4	32282
18	6	4	35255
18	7	4	37561.1
18	8	4	39324.5
18	9	4	43458.8
18	10	4	46232.3
18	11	4	46677.1
18	12	4	46425.5
18	13	4	46215
18	14	4	46186.9
18	15	4	46285.3
18	16	4	46588
18	17	4	47672.1
18	18	4	49890
18	19	4	51011.5
18	20	4	49916
18	21	4	45556.1
18	22	4	40898.5
18	23	4	39043.3
19	0	5	32853.9
19	1	5	33614.3
19	2	5	34361.4
19	3	5	33810.5
19	4	5	31938.9
19	5	5	31566.6
19	6	5	34205.9
19	7	5	37986.6
19	8	5	39887.9
19	9	5	42750.4
19	10	5	45829.3
19	11	5	46580.6
19	12	5	46238.7
19	13	5	45810.6
19	14	5	45553
19	15	5	45676.4
19	16	5	46337.4
19	17	5	47684.8
19	18	5	49820
19	19	5	50944.3
19	20	5	50266
19	21	5	46725.5
19	22	5	41374.9
19	23	5	38663.4
20	0	6	33637.2
20	1	6	33637.1
20	2	6	33508.4
20	3	6	32741.6
20	4	6	31826.5
20	5	6	32090.2
20	6	6	34755.5
20	7	6	38525.8
20	8	6	40005.5
20	9	6	42307.5
20	10	6	45552.6
20	11	6	46448.2
20	12	6	45858.8
20	13	6	45148.6
20	14	6	44904.2
20	15	6	44771.6
20	16	6	44833.7
20	17	6	45750.4
20	18	6	48242.5
20	19	6	49626.4
20	20	6	48070.5
20	21	6	42524.8
20	22	6	39161.9
20	23	6	38532.9
21	0	7	33150.4
21	1	7	33129.2
21	2	7	32943.9
21	3	7	31980.2
21	4	7	30871.8
21	5	7	30667.8
21	6	7	30949.4
21	7	7	31537.4
21	8	7	32344.9
21	9	7	35325.7
21	10	7	39182.3
21	11	7	40363.4
21	12	7	40381.3
21	13	7	39808.5
21	14	7	39540.2
21	18	7	44926.1
21	19	7	44861.3
21	20	7	43046.2
21	21	7	38346.3
21	22	7	36847.4
21	23	7	36697.3
22	0	1	32012.5
22	1	1	31945.6
22	2	1	31652.6
22	3	1	30990
22	4	1	30351.1
22	5	1	29790.3
22	6	1	29229.1
22	7	1	28924.4
22	8	1	29501.9
22	9	1	32243.5
22	10	1	35552.2
22	11	1	37423.3
22	12	1	39085.3
22	13	1	39839.2
22	14	1	39934.6
22	15	1	40072
22	16	1	40594.7
22	17	1	41711.8
22	18	1	44153.9
22	19	1	45814.7
22	20	1	44829.4
22	21	1	40428.1
22	22	1	37206.5
22	23	1	36501.3
23	0	2	31652.3
23	1	2	31632
23	2	2	31527.5
23	3	2	31198
23	4	2	30664.9
23	5	2	30391
23	6	2	32072.8
23	7	2	36500.6
23	8	2	39655.1
23	9	2	42556.5
23	10	2	46020.7
23	11	2	47076.4
23	12	2	46671.2
23	13	2	45902.8
23	14	2	45799
23	15	2	46363.8
23	16	2	47412.3
23	17	2	48094.2
23	18	2	49385.6
23	19	2	50993.2
23	20	2	50565.1
23	21	2	46675
23	22	2	41747.6
23	23	2	39980.6
24	0	3	34022.9
24	1	3	33974.7
24	2	3	33752.9
24	3	3	33201
24	4	3	32530.5
24	5	3	32196.8
24	6	3	33795.4
24	7	3	37987.8
24	8	3	40849.6
24	9	3	43051.5
24	10	3	45272.5
24	11	3	45962.8
24	12	3	46003.9
24	13	3	45860.9
24	14	3	45758.6
24	15	3	45973.6
24	16	3	46462.3
24	17	3	47422.5
24	18	3	49943.1
24	19	3	51577.4
24	20	3	50354.2
24	21	3	46224.6
24	22	3	41978.3
24	23	3	38760.6
25	0	4	33677.1
25	1	4	33635.2
25	2	4	33279.4
25	3	4	32161.1
25	4	4	31515.3
25	5	4	32295.4
25	6	4	35279.1
25	7	4	37567.6
25	8	4	39332.1
25	9	4	43465.8
25	10	4	46227.1
25	11	4	46665.9
25	12	4	46413.5
25	13	4	46204.4
25	14	4	46174.2
25	15	4	46278.2
25	16	4	46617
25	17	4	47805.4
25	18	4	50040.7
25	19	4	51077
25	20	4	50152.2
25	21	4	46199.5
25	22	4	41338.1
25	23	4	39169
26	0	5	32830.9
26	1	5	33587.3
26	2	5	34368.8
26	3	5	33934.8
26	4	5	32060
26	5	5	31569.5
26	6	5	34125.6
26	7	5	37955.7
26	8	5	39968.1
26	9	5	42963.1
26	10	5	45929.9
26	11	5	46593.2
26	12	5	46240
26	13	5	45814.1
26	14	5	45553.3
26	15	5	45667.2
26	16	5	46332.5
26	17	5	47708.7
26	18	5	49851.6
26	19	5	50958.1
26	20	5	50306.9
26	21	5	46858.8
26	22	5	41495.3
26	23	5	38702.2
27	0	6	33626.3
27	1	6	33627.2
27	2	6	33482.4
27	3	6	32667.2
27	4	6	31798.1
27	5	6	32087.6
27	6	6	34754
27	7	6	38520.5
27	8	6	40013.8
27	9	6	42364.4
27	10	6	45590.9
27	11	6	46484.9
27	12	6	45940.3
27	13	6	45179.5
27	14	6	44898.4
27	15	6	44757.3
27	16	6	44824.7
27	17	6	45709.7
27	18	6	48180
27	19	6	49627.7
27	20	6	48200.7
27	21	6	42728.5
27	22	6	39211.4
27	23	6	38537.5
28	0	7	33147.8
28	1	7	33123.9
28	2	7	32918.5
28	3	7	31905.4
28	4	7	30843.1
28	5	7	30666
28	6	7	30958.5
28	7	7	31525.5
28	8	7	32279.5
28	9	7	35151.1
28	10	7	39086.4
28	11	7	40343.5
28	12	7	40375.2
28	13	7	39798.2
28	14	7	39528.3
28	15	7	39558
28	16	7	40455.6
28	17	7	43781.1
28	18	7	44934.5
28	19	7	44860.5
28	20	7	43041.3
28	21	7	38340.8
28	22	7	36844
28	23	7	36694.2
29	0	1	31997.2
29	1	1	31921.6
29	2	1	31606.6
29	3	1	30944.8
29	4	1	30333.3
29	5	1	29802
29	6	1	29287
29	7	1	28990.7
29	8	1	29660.8
29	9	1	32592.2
29	10	1	35670.5
29	11	1	37366.1
29	12	1	39010.7
29	13	1	39795.9
29	14	1	39905.8
29	15	1	40073
29	16	1	40586.4
29	17	1	41527.7
29	18	1	43770.1
29	19	1	45611.6
29	20	1	44703.4
29	21	1	40311.2
29	22	1	37162.8
29	23	1	36482.9
30	0	2	31627.6
30	1	2	31607.9
30	2	2	31503.7
30	3	2	31176.9
30	4	2	30651.1
30	5	2	30384.8
30	6	2	32072.1
30	7	2	36500.2
30	8	2	39647.7
30	9	2	42515.5
30	10	2	45963.3
30	11	2	47013.7
30	12	2	46566.8
30	13	2	45768.3
30	14	2	45675.4
30	15	2	46228.5
30	16	2	47228.4
30	17	2	47931.9
30	18	2	49301.1
30	19	2	50923.6
30	20	2	50314.2
30	21	2	46101.7
30	22	2	41451.8
30	23	2	39929.9
31	0	3	33980.1
31	1	3	33932.8
31	2	3	33711.7
31	3	3	33166
31	4	3	32506.8
31	5	3	32179.6
31	6	3	33760.6
31	7	3	37925.7
31	8	3	40788.4
31	9	3	42966.8
31	10	3	45208.5
31	11	3	45927.5
31	12	3	45982.2
31	13	3	45849.1
31	14	3	45730.5
31	15	3	45882.4
31	16	3	46351.8
31	17	3	47370.7
31	18	3	49964.6
31	19	3	51515
31	20	3	50139.1
31	21	3	45999.8
31	22	3	41894.5
31	23	3	38724.5
32	0	4	33651.7
32	1	4	33609.9
32	2	4	33257.7
32	3	4	32150.3
32	4	4	31504.6
32	5	4	32286.2
32	6	4	35270.2
32	7	4	37563.5
32	8	4	39333.5
32	9	4	43450.3
32	10	4	46197.4
32	11	4	46627.7
32	12	4	46378.1
32	13	4	46173.3
32	14	4	46137.4
32	15	4	46249.9
32	16	4	46633.2
32	17	4	47928.3
32	18	4	50169.2
32	19	4	51128.6
32	20	4	50350.7
32	21	4	46807
32	22	4	41818.7
32	23	4	39310.8
33	0	5	32809.1
33	1	5	33559.5
33	2	5	34370.1
33	3	5	34046.9
33	4	5	32183
33	5	5	31572.5
33	6	5	34042
33	7	5	37923.7
33	8	5	40053.9
33	9	5	43171.6
33	10	5	46017.5
33	11	5	46600.2
33	12	5	46238.1
33	13	5	45814.6
33	14	5	45550.6
33	15	5	45655.3
33	16	5	46323.3
33	17	5	47725
33	18	5	49874.2
33	19	5	50966.1
33	20	5	50338.9
33	21	5	46978.4
33	22	5	41613.1
33	23	5	38742.3
34	0	6	33601.2
34	1	6	33602.4
34	2	6	33441.1
34	3	6	32588.2
34	4	6	31771.7
34	5	6	32083.6
34	6	6	34748.5
34	7	6	38511.5
34	8	6	40020.3
34	9	6	42418.5
34	10	6	45623.6
34	11	6	46513.9
34	12	6	46014.6
34	13	6	45204.9
34	14	6	44883
34	15	6	44738.3
34	16	6	44814.1
34	17	6	45667.7
34	18	6	48114
34	19	6	49623.1
34	20	6	48313
34	21	6	42923.6
34	22	6	39259.7
34	23	6	38540.3
35	0	7	33140.6
35	1	7	33113
35	2	7	32885.6
35	3	7	31827.7
35	4	7	30815.6
35	5	7	30663.2
35	6	7	30966
35	7	7	31513.9
35	8	7	32218.2
35	9	7	34979.1
35	10	7	38984.5
35	11	7	40315.4
35	12	7	40337.8
35	13	7	39741.9
35	14	7	39493.1
35	15	7	39553.8
35	16	7	40537.7
35	17	7	43867.2
35	18	7	44939.2
35	19	7	44857.7
35	20	7	43031.6
35	21	7	38332.7
35	22	7	36840
35	23	7	36691.1
36	0	1	31953
36	1	1	31867.2
36	2	1	31538.8
36	3	1	30895.6
36	4	1	30313.5
36	5	1	29805.1
36	6	1	29328.5
36	7	1	29046.3
36	8	1	29791.6
36	9	1	32846.5
36	10	1	35731.6
36	11	1	37292.7
36	12	1	38908.2
36	13	1	39701.2
36	14	1	39821.1
36	15	1	40039.9
36	16	1	40569
36	17	1	41367.2
36	18	1	43356.3
36	19	1	45266.2
36	20	1	44411.9
36	21	1	40067.2
36	22	1	37059
36	23	1	36422.6
37	0	2	31558.3
37	1	2	31542.5
37	2	2	31446.3
37	3	2	31128.8
37	4	2	30613.8
37	5	2	30367.4
37	6	2	32074.5
37	7	2	36479.6
37	8	2	39598.3
37	9	2	42429.4
37	10	2	45837.7
37	11	2	46854.1
37	12	2	46300.1
37	13	2	45466.6
37	14	2	45405.2
37	15	2	45914.2
37	16	2	46799.4
37	17	2	47536.7
37	18	2	49037.3
37	19	2	50731.6
37	20	2	49961.9
37	21	2	45517.2
37	22	2	41192.4
37	23	2	39881.4
38	0	3	33861
38	1	3	33820.4
38	2	3	33613
38	3	3	33083.7
38	4	3	32442.2
38	5	3	32144
38	6	3	33736
38	7	3	37841.2
38	8	3	40675.1
38	9	3	42833.4
38	10	3	45065.9
38	11	3	45826.5
38	12	3	45935.5
38	13	3	45830.6
38	14	3	45698.3
38	15	3	45765.9
38	16	3	46135.7
38	17	3	47137.7
38	18	3	49798.7
38	19	3	51339.7
38	20	3	49864.5
38	21	3	45787.9
38	22	3	41820.7
38	23	3	38689.6
39	0	4	33589.6
39	1	4	33543.6
39	2	4	33203
39	3	4	32125.2
39	4	4	31463.9
39	5	4	32212
39	6	4	35169.6
39	7	4	37530.4
39	8	4	39315.5
39	9	4	43363
39	10	4	46088
39	11	4	46502.1
39	12	4	46266.5
39	13	4	46074.6
39	14	4	46021.1
39	15	4	46150
39	16	4	46594.7
39	17	4	47995.1
39	18	4	50246.5
39	19	4	51157.9
39	20	4	50504.6
39	21	4	47338.8
39	22	4	42298.1
39	23	4	39442.2
40	0	5	32787.8
40	1	5	33530.1
40	2	5	34363.1
40	3	5	34137.2
40	4	5	32292.2
40	5	5	31563.8
40	6	5	33945.1
40	7	5	37886.7
40	8	5	40139.3
40	9	5	43359
40	10	5	46079.1
40	11	5	46590.4
40	12	5	46224.1
40	13	5	45803.8
40	14	5	45536.1
40	15	5	45632.4
40	16	5	46298.9
40	17	5	47713.8
40	18	5	49866
40	19	5	50955.3
40	20	5	50344.2
40	21	5	47054.2
40	22	5	41713.2
40	23	5	38781.8
41	0	6	33531
41	1	6	33529
41	2	6	33354.1
41	3	6	32495.1
41	4	6	31743.6
41	5	6	32072.9
41	6	6	34727.8
41	7	6	38490.9
41	8	6	40022.6
41	9	6	42463.3
41	10	6	45639.3
41	11	6	46526.6
41	12	6	46063.3
41	13	6	45194.4
41	14	6	44829.2
41	15	6	44701
41	16	6	44797
41	17	6	45619.8
41	18	6	48037.8
41	19	6	49603.4
41	20	6	48380.4
41	21	6	43074.5
41	22	6	39294.2
41	23	6	38536
42	0	7	33113.9
42	1	7	33080.1
42	2	7	32829.3
42	3	7	31739.8
42	4	7	30784.8
42	5	7	30653.7
42	6	7	30966.1
42	7	7	31499.9
42	8	7	32160.5
42	9	7	34810
42	10	7	38874.3
42	11	7	40265.5
42	12	7	40209.9
42	13	7	39542
42	14	7	39381.1
42	15	7	39516.3
42	16	7	40596
42	17	7	43916.1
42	18	7	44931
42	19	7	44846.5
42	20	7	43003.6
42	21	7	38314
42	22	7	36833.1
42	23	7	36686.9
43	0	1	31825.4
43	1	1	31728.9
43	2	1	31414.6
43	3	1	30831.2
43	4	1	30286.9
43	5	1	29795
43	6	1	29341.1
43	7	1	29065.3
43	8	1	29813.9
43	9	1	32868.7
43	10	1	35684.8
43	11	1	37172.3
43	12	1	38725.3
43	13	1	39461.2
43	14	1	39576.8
43	15	1	39903.9
43	16	1	40515.6
43	17	1	41216.6
43	18	1	42897.4
43	19	1	44634.5
43	20	1	43756.8
43	21	1	39576.7
43	22	1	36838.9
43	23	1	36277
44	0	2	31383.7
44	1	2	31377.7
44	2	2	31303.1
44	3	2	31003.6
44	4	2	30507.2
44	5	2	30317.3
44	6	2	32089.7
44	7	2	36406.9
44	8	2	39432.3
44	9	2	42214.4
44	10	2	45513.5
44	11	2	46452.3
44	12	2	45747.3
44	13	2	44924.4
44	14	2	44904.8
44	15	2	45295.2
44	16	2	45949.2
44	17	2	46704.4
44	18	2	48382.7
44	19	2	50235
44	20	2	49406
44	21	2	44941
44	22	2	40966.2
44	23	2	39820.9
45	0	3	33568.1
45	1	3	33544.3
45	2	3	33373.4
45	3	3	32873.8
45	4	3	32264.3
45	5	3	32056.5
45	6	3	33740.7
45	7	3	37698.9
45	8	3	40418.6
45	9	3	42568.7
45	10	3	44722.1
45	11	3	45559.4
45	12	3	45824.3
45	13	3	45789.2
45	14	3	45644.3
45	15	3	45582.1
45	16	3	45693.6
45	17	3	46496.1
45	18	3	49178.9
45	19	3	50876.4
45	20	3	49449.2
45	21	3	45589.3
45	22	3	41759.3
45	23	3	38652.5
46	0	4	33444.4
46	1	4	33386.3
46	2	4	33074.1
46	3	4	32060.9
46	4	4	31346.3
46	5	4	31982.6
46	6	4	34848.3
46	7	4	37426.9
46	8	4	39244.5
46	9	4	43068.1
46	10	4	45740.9
46	11	4	46118
46	12	4	45925.3
46	13	4	45765.2
46	14	4	45659.1
46	15	4	45824.1
46	16	4	46370.2
46	17	4	47864.7
46	18	4	50185
46	19	4	51134.7
46	20	4	50585.6
46	21	4	47697.1
46	22	4	42634.6
46	23	4	39462.7
47	0	5	32764.9
47	1	5	33495.7
47	2	5	34340.1
47	3	5	34176.6
47	4	5	32336.3
47	5	5	31503.6
47	6	5	33803.2
47	7	5	37832.5
47	8	5	40200.4
47	9	5	43468
47	10	5	46066.3
47	11	5	46522
47	12	5	46165.5
47	13	5	45750.2
47	14	5	45475.7
47	15	5	45567.5
47	16	5	46220.1
47	17	5	47604.7
47	18	5	49750.3
47	19	5	50879.4
47	20	5	50260.7
47	21	5	46983.2
47	22	5	41743.3
47	23	5	38814.6
48	0	6	33326.6
48	1	6	33310.9
48	2	6	33137.2
48	3	6	32358.9
48	4	6	31701.5
48	5	6	32035.9
48	6	6	34649
48	7	6	38428.4
48	8	6	40011.6
48	9	6	42474.8
48	10	6	45595.9
48	11	6	46489.5
48	12	6	46022.2
48	13	6	45033
48	14	6	44629.7
48	15	6	44596.2
48	16	6	44755.2
48	17	6	45545.8
48	18	6	47923.7
48	19	6	49534.4
48	20	6	48310.2
48	21	6	43059.7
48	22	6	39269.5
48	23	6	38504.5
49	0	7	33010.5
49	1	7	32961.7
49	2	7	32689.5
49	3	7	31613.4
49	4	7	30734.4
49	5	7	30616
49	6	7	30935
49	7	7	31474.3
49	8	7	32104.7
49	9	7	34643.9
49	10	7	38748.6
49	11	7	40154.1
49	12	7	39840.4
49	13	7	38969.4
49	14	7	39041.1
49	15	7	39363.9
49	16	7	40539.2
49	17	7	43826.5
49	18	7	44871.3
49	19	7	44801
49	20	7	42901.5
49	21	7	38252.9
49	22	7	36813.4
49	23	7	36677.9
50	0	1	31498.3
50	1	1	31396.7
50	2	1	31159.6
50	3	1	30721.4
50	4	1	30235.6
50	5	1	29753
50	6	1	29299.5
50	7	1	29012.5
50	8	1	29630
50	9	1	32452.2
50	10	1	35408.7
50	11	1	36913
50	12	1	38323.4
50	13	1	38869.6
50	14	1	38953.2
50	15	1	39498.8
50	16	1	40345.8
50	17	1	41029
50	18	1	42363.4
50	19	1	43601.7
50	20	1	42616
50	21	1	38827.1
50	22	1	36497.1
50	23	1	36032.6
51	0	2	31044.1
51	1	2	31049.4
51	2	2	30996.1
51	3	2	30696.3
51	4	2	30225
51	5	2	30183.9
51	6	2	32144
51	7	2	36213.9
51	8	2	38983.2
51	9	2	41684.5
51	10	2	44713.3
51	11	2	45560.5
51	12	2	44869.5
51	13	2	44223.2
51	14	2	44220.1
51	15	2	44396.4
51	16	2	44724.4
51	17	2	45395
51	18	2	47146.2
51	19	2	49153.1
51	20	2	48488
51	21	2	44411.2
51	22	2	40751.8
51	23	2	39694.8
52	0	3	33033.6
52	1	3	33028.2
52	2	3	32894.1
52	3	3	32399.5
52	4	3	31836.8
52	5	3	31852.2
52	6	3	33813.8
52	7	3	37447.5
52	8	3	39870.1
52	9	3	42053.3
52	10	3	44033.4
52	11	3	44972.6
52	12	3	45560.5
52	13	3	45676.5
52	14	3	45515.6
52	15	3	45239.1
52	16	3	44890
52	17	3	45279.5
52	18	3	47784.1
52	19	3	49817.5
52	20	3	48741.7
52	21	3	45398.1
52	22	3	41705.4
52	23	3	38594.7
53	0	4	33175.6
53	1	4	33106.7
53	2	4	32846.9
53	3	4	31927.8
53	4	4	31096.3
53	5	4	31519.9
53	6	4	34171.5
53	7	4	37201.7
53	8	4	39070
53	9	4	42326.3
53	10	4	44839.8
53	11	4	45150.8
53	12	4	45038.3
53	13	4	44918.9
53	14	4	44692.4
53	15	4	44926.7
53	16	4	45638.9
53	17	4	47185.1
53	18	4	49743.7
53	19	4	50962.2
53	20	4	50495.8
53	21	4	47617.2
53	22	4	42433.5
53	23	4	39090.4
54	0	5	32732.5
54	1	5	33442.3
54	2	5	34272.6
54	3	5	34076.7
54	4	5	32170.1
54	5	5	31286.4
54	6	5	33541.3
54	7	5	37732.4
54	8	5	40159.9
54	9	5	43317.1
54	10	5	45815.3
54	11	5	46249.8
54	12	5	45945.2
54	13	5	45538.9
54	14	5	45245.5
54	15	5	45348.6
54	16	5	45954.9
54	17	5	47176.7
54	18	5	49282.5
54	19	5	50582.7
54	20	5	49886.7
54	21	5	46455.2
54	22	5	41544
54	23	5	38819.3
55	0	6	32829.3
55	1	6	32787.2
55	2	6	32651.9
55	3	6	32116
55	4	6	31604.9
